date,time,CO,O3,NO2,SO2 ,PM10,Rel hum,Wind speed,Wind dir,Temp,PM2.5
180719,1600,0.23,21,19,2,19,68,3.3,205,29.7,9
180719,1700,0.19,24,15,1,25,68,3.1,201,29.5,10
180719,1800,0.19,25,5,1,18,74,3.1,190,28.6,9
180719,1900,0.17,22,6,0,20,77,2.8,191,27.9,6
180719,2000,0.12,21,6,1,16,78,2.5,191,27.9,6
180719,2100,-,20,-,-,27,78,2.3,186,27.8,6
180719,2200,0.12,-,9,1,25,78,2.3,179,27.9,8
180719,2300,0.09,20,3,0,27,78,2.6,188,28,13
180719,2400,0.15,15,4,0,15,77,3.1,196,28.3,9
180720,100,0.18,17,2,1,24,79,3.2,190,28.1,7
180720,200,0.17,17,2,0,23,80,3.6,192,28,9
180720,300,0.16,16,2,0,34,82,3.5,193,27.9,15
180720,400,0.18,15,2,0,35,84,3.5,190,27.7,12
180720,500,0.12,16,2,0,34,85,3.5,187,27.6,12
180720,600,0.1,16,3,0,32,82,3.3,191,27.8,14
180720,700,0.11,13,7,0,40,81,3.1,193,27.9,13
180720,800,0.2,12,5,1,39,80,3.4,192,28.4,16
180720,900,0.13,15,4,0,33,75,3.8,194,29.5,12
180720,1000,0.08,17,4,0,41,73,4.3,194,30.2,15
180720,1100,0.05,20,3,1,45,72,4.7,191,30.4,15
180720,1200,0.04,20,3,1,44,69,4.3,195,30.8,15
180720,1300,0.03,20,5,1,36,68,4,198,31,13
180720,1400,0.05,22,2,0,33,68,4.1,194,31.1,12
180720,1500,0.05,22,3,0,33,72,4,193,30.3,13
180720,1600,0.08,20,3,0,32,77,3.7,192,29.1,10
180720,1700,0.14,21,4,0,27,82,3.3,191,28.7,9
180720,1800,0.17,19,5,0,37,82,3.1,187,28.6,12
180720,1900,0.19,15,6,0,39,82,2.6,188,28.6,11
180720,2000,-,14,-,-,38,84,2.1,187,28.4,13
180720,2100,0.18,-,5,1,33,86,2,187,28.4,12
180720,2200,0.2,17,4,0,36,85,2.6,190,28.4,15
180720,2300,0.18,13,3,0,37,86,2.1,184,28.3,14
180720,2400,0.25,9,4,1,34,87,2,183,28.3,14
180721,100,0.17,8,8,0,30,85,2,195,28.6,11
180721,200,0.16,8,13,0,34,83,1.2,208,28.6,11
180721,300,0.17,8,12,0,36,84,1.2,212,28.4,12
180721,400,0.13,12,4,0,38,83,1.2,224,28.4,12
180721,500,0.11,12,5,0,38,80,1.1,226,28.4,14
180721,600,0.16,11,8,0,34,79,1.3,219,28.4,15
180721,700,0.19,9,11,0,40,78,1.3,218,28.5,14
180721,800,0.27,7,13,0,43,78,1.8,204,28.9,15
180721,900,0.16,13,10,0,41,75,2.5,204,29.5,13
180721,1000,0.11,16,6,1,43,72,3.1,200,29.8,17
180721,1100,0.09,18,5,0,41,70,3.4,200,30.2,15
180721,1200,0.12,19,5,1,34,69,3.4,201,30.5,12
180721,1300,0.14,22,5,1,32,66,3.7,197,31,14
180721,1400,0.16,23,5,1,38,64,2.9,204,31.3,15
180721,1500,0.15,24,4,0,34,66,3.2,194,31,16
180721,1600,0.16,25,4,0,35,68,3.2,196,30.9,12
180721,1700,0.18,25,3,0,37,73,3.3,193,30.1,13
180721,1800,0.2,25,3,0,33,77,3.4,191,29.3,13
180721,1900,-,20,-,-,40,80,2.8,194,29.1,10
180721,2000,0,-,10,0,38,82,2.5,198,29,14
180721,2100,0.26,14,14,0,42,79,1,221,29.3,12
180721,2200,0.24,10,10,1,38,75,0.9,238,29.4,16
180721,2300,0.23,3,13,2,50,69,0.8,228,29.5,17
180721,2400,0.21,7,7,2,50,74,1.3,233,29.3,22
180722,100,0.15,10,4,0,34,74,1.4,229,29,16
180722,200,0.17,11,5,0,28,76,1.8,221,28.8,13
180722,300,0.18,10,10,0,31,76,2.3,218,28.7,12
180722,400,0.15,12,6,0,30,75,2.1,224,28.5,12
180722,500,0.13,14,4,0,33,76,1.5,226,28.3,15
180722,600,0.12,15,3,0,34,74,1.5,231,28.2,12
180722,700,0.13,12,4,0,38,77,1.1,229,27.8,15
180722,800,0.29,9,9,0,34,75,1.7,217,28.3,12
180722,900,0.1,13,10,0,32,70,2.2,205,29.1,11
180722,1000,0.06,16,7,0,26,67,2.1,212,29.9,11
180722,1100,0.24,19,8,1,29,64,2.2,211,30.5,12
180722,1200,0.44,22,18,9,54,62,2.4,205,31.3,28
180722,1300,0.52,22,10,7,211,59,2.9,203,31.7,187
180722,1400,0.27,25,6,3,151,60,3.1,202,31.8,96
180722,1500,0.21,22,7,1,65,64,2.5,200,30.8,46
180722,1600,0.23,25,3,0,46,71,2.9,189,29.5,20
180722,1700,0.29,24,4,0,39,74,2.3,188,29.1,13
180722,1800,-,18,-,-,58,84,1.1,179,28.5,33
180722,1900,-,-,13,3,61,88,1.2,180,28.1,30
180722,2000,-,15,7,2,85,87,1.6,180,28.3,50
180722,2100,0.24,14,5,1,59,87,1.8,188,28.5,29
180722,2200,0.27,10,7,1,48,79,1,251,29.2,23
180722,2300,0.22,4,11,1,47,70,0.9,271,29.1,18
180722,2400,0.3,2,12,3,63,69,1,258,28.9,29
180723,100,0.26,4,10,1,60,68,1.4,246,29,19
180723,200,0.2,7,7,0,48,75,1.3,240,28.6,17
180723,300,0.16,11,3,0,41,75,1.3,235,28.5,20
180723,400,0.19,10,4,0,34,76,1.2,223,28.2,15
180723,500,0.16,11,6,0,31,76,1.9,223,28.2,15
180723,600,0.15,12,6,0,37,76,1.7,221,28.1,15
180723,700,0.16,8,10,0,32,76,1.5,221,28.2,14
180723,800,0.25,7,14,0,36,74,2.1,204,28.7,15
180723,900,0.12,13,9,0,32,70,2.9,202,29.7,12
180723,1000,0.19,16,7,0,42,68,2.6,205,30.2,11
180723,1100,0.19,18,6,0,40,68,3.1,200,30.3,13
180723,1200,0.22,20,7,0,41,65,3.2,208,31.2,14
180723,1300,0.2,22,4,0,27,64,3.3,196,31.7,14
180723,1400,0.18,24,4,0,38,64,3.5,199,31.4,15
180723,1500,0.19,27,4,0,33,65,3.7,195,31.3,14
180723,1600,0.22,25,6,0,32,68,4,187,31.1,17
180723,1700,-,20,-,-,36,73,3.6,189,29.5,12
180723,1800,0,-,27,0,47,80,0.9,11,28.1,20
180723,1900,0.03,2,28,1,52,82,0.6,150,28.4,21
180723,2000,0,9,17,1,75,85,1.1,183,28.5,31
180723,2100,0.35,9,12,0,92,81,1.1,199,28.9,54
180723,2200,0.23,3,14,1,62,66,0.8,271,29.8,21
180723,2300,0.17,2,15,1,67,64,0.9,270,29.6,27
180723,2400,0.23,1,14,1,55,68,1,267,29.1,22
180724,100,0.27,1,14,2,55,68,1.2,267,28.6,27
180724,200,0.21,2,13,2,58,69,0.8,265,28.4,29
180724,300,0.19,2,13,2,56,68,1.1,267,28.4,26
180724,400,0.2,3,11,4,59,69,0.6,244,28.3,22
180724,500,0.18,2,13,3,57,71,0.5,250,28.2,21
180724,600,0.29,3,13,1,50,73,0.7,283,27.9,20
180724,700,0.27,2,13,2,72,74,0.6,241,27.9,28
180724,800,0.51,2,14,9,64,72,1,221,28.7,28
180724,900,0.24,8,11,2,73,72,1.5,215,29.5,29
180724,1000,0.15,13,6,0,55,67,2.2,209,30.5,18
180724,1100,0.14,15,7,0,55,68,2.7,208,30.3,18
180724,1200,0.14,16,5,0,51,66,3.3,199,30.8,17
180724,1300,-,-,-,-,-,63,2.9,214,31.2,
180724,1400,0.48,-,7,2,42,64,2.3,209,31,20
180724,1500,0.49,22,5,2,41,67,3,198,30.6,17
180724,1600,-,20,-,-,46,69,3.6,199,30.2,19
180724,1700,0.52,-,6,3,55,70,3.3,194,29.9,25
180724,1800,0.56,20,8,2,46,71,3,196,29.7,15
180724,1900,0.58,18,11,3,40,70,1.8,220,29.6,11
180724,2000,0.55,15,10,4,45,66,1,259,29.4,16
180724,2100,0.5,7,12,4,60,64,1.1,267,28.9,27
180724,2200,0.52,4,15,2,50,67,0.7,254,28.6,20
180724,2300,0.57,2,16,3,60,69,0.5,244,28.5,19
180724,2400,0.64,0,17,5,57,71,0.2,245,28.4,24
180725,100,0.69,1,14,5,61,79,0.7,175,27.8,33
180725,200,0.48,5,10,4,52,82,0.9,180,27.8,28
180725,300,0.44,7,8,3,32,80,1.4,213,28.3,14
180725,400,0.45,5,13,3,43,78,1.4,212,28.4,17
180725,500,0.39,6,14,3,35,80,1.9,200,28.2,16
180725,600,0.42,6,16,2,38,81,1.5,204,28.1,13
180725,700,0.41,5,15,2,38,79,1.8,207,28.3,18
180725,800,0.49,5,12,2,43,79,2.6,201,28.7,16
180725,900,0.37,9,12,3,39,72,2.9,208,29.8,14
180725,1000,0.32,13,11,3,45,68,3.3,205,30.5,21
180725,1100,0.3,15,7,3,43,67,3,213,30.7,16
180725,1200,0.28,16,6,3,43,63,2.9,207,31.4,18
180725,1300,0.3,19,7,2,38,68,3.2,209,30.5,15
180725,1400,0.41,16,5,3,38,69,3.1,199,30.3,13
180725,1500,-,19,-,-,37,74,3.8,193,29.7,17
180725,1600,0.39,-,3,3,43,76,4.2,196,29.3,13
180725,1700,0.37,15,7,2,37,76,3.6,199,29,12
180725,1800,0.39,15,7,2,38,77,3.4,195,28.9,14
180725,1900,0.42,11,14,2,37,77,3,204,29,19
180725,2000,0.4,9,14,2,36,73,2.4,211,29.3,16
180725,2100,0.38,10,7,2,42,70,2.1,223,29.3,16
180725,2200,0.33,9,5,1,29,74,1.5,243,28.5,12
180725,2300,0.36,5,7,2,27,79,0.8,236,27.8,10
180725,2400,0.41,4,7,3,30,77,1.2,229,27.9,13
180726,100,0.35,7,3,2,28,77,1,230,27.7,11
180726,200,0.39,6,8,2,16,79,1.2,210,27.5,11
180726,300,0.36,7,5,2,20,77,0.9,220,27.6,10
180726,400,0.38,5,5,2,27,82,0.9,179,27.1,14
180726,500,0.36,5,5,2,29,85,0.4,178,27.2,14
180726,600,0.49,3,14,3,33,85,0.6,173,27.3,14
180726,700,0.52,2,17,2,44,83,1.4,184,27.5,18
180726,800,0.48,3,7,2,61,78,2.1,192,28.3,21
180726,900,0.37,9,8,2,50,70,2.8,201,29.7,12
180726,1000,0.34,10,4,2,41,70,3,196,29.7,17
180726,1100,0.35,13,4,2,34,66,3.4,195,30.7,15
180726,1200,0.33,14,5,2,40,61,3.2,200,31.6,17
180726,1300,0.32,15,6,2,40,61,3,203,31.6,15
180726,1400,-,16,-,-,37,61,3.2,200,31.5,13
180726,1500,0.3,-,5,3,32,65,2.9,197,30.8,13
180726,1600,0.35,19,9,2,38,66,2.8,199,30.5,17
180726,1700,0.38,19,10,2,42,69,2.7,203,30.3,15
180726,1800,0.41,16,10,2,40,72,2.3,197,29.5,17
180726,1900,0.45,15,7,3,33,77,2.3,192,29.1,13
180726,2000,0.4,14,8,2,36,79,2.1,190,28.9,12
180726,2100,0.49,10,9,2,40,81,1.4,184,28.7,18
180726,2200,0.53,5,12,2,50,83,1.2,182,28.5,17
180726,2300,0.51,3,11,2,50,85,1.1,183,28.3,21
180726,2400,0.5,6,9,3,43,84,1.2,223,27.9,21
180727,100,0.37,6,23,3,41,82,1.5,219,25.9,13
180727,200,0.42,4,19,5,50,87,0.3,279,26.1,19
180727,300,0.36,3,9,4,43,86,0.7,225,26.8,18
180727,400,0.35,5,10,3,40,78,1.3,211,27.7,18
180727,500,0.31,6,7,3,46,80,1.7,197,27.7,16
180727,600,0.35,8,6,2,43,79,1.7,201,27.8,18
180727,700,0.33,7,5,0,37,80,2,197,27.9,15
180727,800,0.4,6,4,2,42,80,2.3,195,28.3,16
180727,900,0.35,8,6,2,35,76,2.4,203,28.9,12
180727,1000,0.31,10,7,2,37,75,3,196,29.6,14
180727,1100,0.31,11,8,3,35,71,3.3,194,30.6,12
180727,1200,0.28,12,17,3,38,69,3,204,30.3,17
180727,1300,-,12,-,-,39,65,3.3,203,31.3,22
180727,1400,0.36,-,10,3,41,67,3,199,30.6,19
180727,1500,0.37,14,10,3,40,72,3.3,198,29.8,23
180727,1600,0.49,14,12,3,36,72,3.4,194,30.1,17
180727,1700,0.41,15,8,3,39,72,3.7,193,29.9,18
180727,1800,0.48,15,8,3,38,80,4.1,193,28.9,15
180727,1900,0.42,16,5,3,40,82,3.3,186,28.5,14
180727,2000,0.38,14,4,3,37,83,2.8,189,28.2,14
180727,2100,0.35,15,3,2,29,80,2.2,194,28.4,15
180727,2200,0.34,11,3,1,44,76,1.7,229,29,14
180727,2300,0.34,10,3,2,31,75,1.7,239,28.9,17
180727,2400,0.34,10,2,2,31,72,1.7,226,28.6,12
180728,100,0.34,10,2,3,21,78,1.6,221,28.1,10
180728,200,0.34,11,2,3,24,79,1.4,217,28,8
180728,300,0.36,11,2,3,27,78,1.2,214,27.9,11
180728,400,0.36,11,2,3,18,80,1.1,224,27.7,9
180728,500,0.31,11,2,3,20,79,1.6,211,27.9,7
180728,600,0.34,11,3,2,27,79,1.3,217,27.8,12
180728,700,0.35,8,4,1,29,81,1.2,206,27.9,14
180728,800,0.45,6,4,3,40,78,1.1,213,28.7,18
180728,900,0.34,10,3,3,37,71,2.2,210,29.9,15
180728,1000,0.29,14,2,3,43,66,2.2,213,30.2,20
180728,1100,0.33,15,3,3,35,65,2.5,202,30.9,17
180728,1200,-,16,-,-,43,65,3.3,198,31.3,17
180728,1300,0.25,-,2,3,50,62,3.2,201,31.4,20
180728,1400,0.24,18,2,3,56,60,2.9,200,31.9,22
180728,1500,0.25,19,2,3,46,64,3.2,192,31.2,23
180728,1600,0.29,18,2,3,46,67,3.5,189,30.6,19
180728,1700,0.28,20,2,2,50,69,3.9,187,30.6,17
180728,1800,0.4,18,3,4,46,76,3.5,188,29.4,17
180728,1900,0.45,14,5,4,48,81,3.8,184,28.9,19
180728,2000,0.43,14,5,4,35,81,3.4,181,28.9,14
180728,2100,0.41,10,6,4,36,82,2.2,177,28.8,17
180728,2200,0.49,5,8,3,41,86,0.8,160,28.3,15
180728,2300,0.63,1,13,4,32,87,0.2,59,28.4,17
180728,2400,0.64,0,12,4,37,88,0.4,106,28.4,16
180729,100,0.48,0,9,4,38,88,0.4,143,28.2,14
180729,200,0.46,2,10,4,39,88,0.3,343,28.1,16
180729,300,0.58,1,13,5,37,86,0.4,357,27.9,18
180729,400,0.49,2,12,6,48,80,0.2,282,27.9,19
180729,500,0.36,4,8,7,41,76,0.3,221,27.9,20
180729,600,0.35,4,8,4,42,76,0.3,264,27.9,15
180729,700,0.39,3,8,2,33,80,0.3,220,27.7,19
180729,800,0.42,6,4,3,44,78,1.7,191,28.7,19
180729,900,0.32,10,2,2,37,72,2.4,203,29.7,11
180729,1000,0.31,12,2,3,37,68,3.3,196,30.8,16
180729,1100,-,13,-,-,32,69,3.7,197,30.4,15
180729,1200,0.25,-,2,2,34,73,3.2,197,29.9,13
180729,1300,0.3,15,2,2,36,72,3.7,192,29.9,19
180729,1400,0.34,16,2,2,35,75,3.8,191,29.6,12
180729,1500,0.35,16,2,2,36,74,4,195,29.7,14
180729,1600,0.4,16,2,2,33,73,4.2,193,29.9,14
180729,1700,0.42,18,2,2,41,78,2.6,200,29,14
180729,1800,0.38,13,5,2,32,88,1.3,188,27.8,13
180729,1900,0.38,11,6,2,31,89,1,185,27.6,11
180729,2000,0.37,12,6,2,27,90,0.4,207,27.6,9
180729,2100,0.49,7,9,2,24,91,0.3,265,27.7,12
180729,2200,0.59,2,13,2,35,92,0.1,206,27.5,15
180729,2300,0.56,2,15,2,36,87,0.3,270,27.6,17
180729,2400,0.59,0,14,3,32,88,0.1,221,27.3,15
180730,100,0.5,1,13,3,34,87,0.4,164,27.4,14
180730,200,0.37,5,4,2,30,90,0.8,185,26.9,11
180730,300,0.34,7,3,2,30,82,1.4,203,27.6,10
180730,400,0.29,9,2,2,32,77,1.7,206,28,15
180730,500,0.27,11,2,2,25,78,1.9,208,28,12
180730,600,0.3,11,2,2,25,77,1.5,211,27.9,10
180730,700,0.36,8,5,0,29,79,1.4,201,27.8,14
180730,800,0.39,8,4,2,37,75,2.2,204,28.7,13
180730,900,0.31,11,3,2,32,72,2.7,201,29.2,12
180730,1000,-,14,-,-,25,70,2.8,200,29.6,10
180730,1100,0.23,-,2,2,27,65,2.9,205,30.6,10
180730,1200,0.21,17,2,2,21,66,3,203,30.5,10
180730,1300,0.21,16,2,2,19,63,3.5,201,31.2,12
180730,1400,0.24,18,2,2,26,67,3.6,207,30.4,14
180730,1500,0.32,19,2,2,30,68,3.6,207,30.1,16
180730,1600,0.42,10,5,3,28,82,2.4,296,26.7,15
180730,1700,0.44,4,14,4,36,81,1.3,308,26.5,12
180730,1800,0.58,2,17,5,47,85,0.6,227,26.3,22
180730,1900,0.7,3,18,7,51,89,0.9,180,26.2,27
180730,2000,0.59,4,14,8,65,92,0.7,178,26.3,38
180730,2100,0.52,3,11,4,82,87,0.8,195,26.7,55
180730,2200,0.32,6,5,0,42,79,1,211,27.4,23
180730,2300,0.34,7,4,0,32,75,1,217,27.7,16
180730,2400,0.37,7,2,1,23,72,1.4,218,27.9,11
180731,100,0.37,8,2,2,15,74,1.5,215,27.8,7
180731,200,0.37,9,2,2,20,76,1.5,215,27.4,8
180731,300,0.34,10,2,2,17,72,1.4,214,27.4,10
180731,400,0.36,10,2,2,14,76,1.7,206,27.2,9
180731,500,0.28,10,2,2,17,73,1.1,224,27.3,10
180731,600,0.29,8,4,0,23,72,0.8,245,27.2,12
180731,700,0.38,4,11,2,22,73,0.4,246,27.2,11
180731,800,0.58,2,11,2,30,73,0.7,193,27.8,13
180731,900,-,8,-,-,34,68,1.5,195,28.6,11
180731,1000,0.31,-,6,3,22,65,2,197,29.2,9
180731,1100,0.31,14,6,3,22,63,2.4,208,30,12
180731,1200,0.28,15,5,3,33,63,2.7,200,30,22
180731,1300,0.28,17,4,3,29,60,2,209,30.6,15
180731,1400,0.29,17,7,2,28,61,2.1,219,30.2,14
180731,1500,0.33,19,10,3,26,68,2.1,207,29,15
180731,1600,0.32,21,8,3,32,68,2.4,192,29.2,13
180731,1700,0.28,21,9,3,33,65,2.7,194,29.6,14
180731,1800,0.31,17,8,3,35,71,2.7,197,28.7,14
180731,1900,0.34,11,12,3,27,73,1.9,214,28,12
180731,2000,0.4,7,23,4,34,74,1.1,221,27.8,14
180731,2100,0.52,4,30,4,43,73,0.8,225,27.8,21
180731,2200,0.5,4,14,0,47,72,0.9,222,28,21
180731,2300,0.4,1,15,3,40,66,0.8,256,28.3,17
180731,2400,0.49,0,15,5,44,68,0.3,234,27.9,23
180801,100,0.47,1,14,5,51,70,0.5,215,27.7,17
180801,200,0.41,4,9,4,38,75,1,185,27.4,15
180801,300,0.33,10,2,3,22,76,1.9,190,27.7,10
180801,400,0.35,10,3,2,21,76,1.8,192,27.7,12
180801,500,0.33,9,4,2,29,73,1.7,193,27.9,11
180801,600,0.39,10,5,1,32,76,2.1,196,27.6,12
180801,700,0.43,5,19,1,34,75,1.9,208,28.1,14
180801,800,-,6,-,-,40,73,2.1,213,28.6,14
180801,900,-,-,6,3,41,69,2.6,231,29.1,10
180801,1000,-,18,5,3,40,65,2.7,236,29.5,16
180801,1100,-,23,5,3,25,63,2.4,230,30.2,11
180801,1200,-,26,4,3,26,64,1.9,200,30.2,9
180801,1300,-,37,6,3,24,63,1.7,204,30.4,10
180801,1400,0.39,35,14,3,27,69,3.2,206,29.2,17
180801,1500,0.38,31,9,2,23,64,3.4,216,30.2,9
180801,1600,0.43,33,8,3,28,59,3,224,30.9,9
180801,1700,0.39,28,6,4,27,54,3,242,31.4,12
180801,1800,0.43,29,7,4,28,57,3.1,243,30.9,11
180801,1900,0.41,23,7,4,37,57,3.3,252,30,18
180801,2000,0.39,18,7,5,45,59,2,243,29.4,17
180801,2100,0.46,11,11,3,26,62,1.4,258,28.9,15
180801,2200,0.38,9,12,3,36,63,0.9,251,28.6,18
180801,2300,0.36,10,12,1,28,65,1,237,28.4,14
180801,2400,0.38,13,6,3,27,67,1.3,238,28.2,13
180802,100,0.4,12,6,3,26,66,0.9,239,28,11
180802,200,0.37,15,4,3,31,66,1.3,233,28,12
180802,300,0.36,15,3,3,29,67,1.3,234,28,15
180802,400,0.37,15,3,3,26,68,1.4,232,28,16
180802,500,0.37,14,8,2,26,70,1.5,218,27.9,16
180802,600,0.43,9,17,1,26,74,1.7,214,27.8,13
180802,700,-,11,-,-,29,73,2,235,27.8,16
180802,800,0.47,-,-,4,31,74,2.4,232,28,14
180802,900,0.37,14,7,3,29,70,2.4,242,29,11
180802,1000,0.33,20,6,3,27,61,2.4,266,30.2,12
180802,1100,0.29,29,9,4,37,50,2.7,286,31.8,15
180802,1200,0.31,31,10,4,49,60,2.4,221,30.8,22
180802,1300,0.33,34,9,3,27,61,3.2,207,30.9,13
180802,1400,0.32,34,9,2,25,62,3.7,209,30.7,11
180802,1500,0.37,30,10,2,27,63,3.3,209,30.5,12
180802,1600,0.46,27,11,2,25,63,2.9,212,30,13
180802,1700,0.45,31,9,2,23,62,3.2,216,30.1,12
180802,1800,0.44,23,10,2,34,63,2.3,228,29.6,15
180802,1900,0.42,17,7,4,29,58,2.1,250,29.6,17
180802,2000,0.43,12,9,4,32,61,1.4,246,29,19
180802,2100,0.42,6,13,3,37,62,0.9,247,28.8,19
180802,2200,0.41,5,14,3,39,63,0.9,249,28.8,17
180802,2300,0.4,6,13,1,39,67,1.2,230,28.4,17
180802,2400,0.43,7,9,1,36,70,1.8,219,28.2,15
180803,100,0.31,9,5,4,25,70,1.2,227,28.1,10
180803,200,0.28,10,3,4,33,68,1.2,234,28.2,12
180803,300,0.26,9,3,5,33,66,1.3,237,28.1,17
180803,400,0.29,8,3,4,34,70,1,249,27.7,15
180803,500,0.38,2,9,8,30,72,0.9,255,27.3,13
180803,600,-,5,-,-,44,75,1,227,26.9,25
180803,700,0.4,-,11,5,30,74,1.4,227,27.1,16
180803,800,0.49,7,8,4,35,71,1.3,224,27.9,14
180803,900,0.37,10,7,3,28,66,1.8,217,29.1,10
180803,1000,0.77,14,6,8,33,63,2.4,211,30,11
180803,1100,-,17,-,-,29,60,3,226,30.3,13
180803,1200,0.25,23,6,3,32,59,3,223,30.6,14
180803,1300,0.26,-,4,3,26,57,2.8,216,31.1,10
180803,1400,0.28,27,8,3,22,58,2.7,206,30.6,8
180803,1500,0.37,23,19,3,27,64,3.5,215,29.8,7
180803,1600,0.42,22,20,4,22,64,3.2,215,29.8,16
180803,1700,0.41,27,11,3,29,66,2.8,213,29.6,17
180803,1800,0.39,28,7,3,21,64,2.7,227,29.6,12
180803,1900,0.49,20,12,3,22,67,2.4,217,28.8,11
180803,2000,0.44,16,18,3,24,70,2.2,206,28.3,11
180803,2100,0.44,13,18,3,24,70,1.8,208,28.4,12
180803,2200,0.42,12,12,4,28,72,1.6,219,28.4,15
180803,2300,0.43,12,12,5,30,72,1.7,214,28.3,10
180803,2400,0.48,11,7,1,21,73,2.1,197,28,7
180804,100,0.44,12,10,3,13,74,2,198,27.7,8
180804,200,0.38,14,6,3,14,76,2.2,197,27.3,9
180804,300,0.38,14,6,3,15,75,2.3,197,27.2,10
180804,400,0.43,11,14,3,14,73,1.7,209,27.4,11
180804,500,-,13,-,-,12,72,1.6,216,27.5,9
180804,600,0.55,-,14,1,15,72,1.8,216,27.7,8
180804,700,0.63,13,11,3,23,73,1.9,221,27.6,7
180804,800,0.67,10,14,3,25,72,1.9,203,28,18
180804,900,0.48,14,11,4,25,70,1.9,210,28.6,11
180804,1000,0.44,15,11,4,25,67,2.8,197,29.7,13
180804,1100,0.42,17,10,3,26,65,3.2,192,30.2,14
180804,1200,0.41,19,7,4,30,63,3.4,189,30.7,13
180804,1300,0.47,20,8,3,27,64,3.4,199,30.9,14
180804,1400,0.46,17,15,2,29,62,3.4,212,31.2,13
180804,1500,0.46,18,11,1,33,64,3.5,201,30.8,16
180804,1600,0.51,23,10,3,30,65,3.1,197,30.4,19
180804,1700,0.55,25,14,4,31,65,2.6,198,30.2,15
180804,1800,0.57,25,10,4,35,69,2.8,197,29.7,14
180804,1900,0.49,26,8,3,33,74,3.3,191,29,12
180804,2000,0.45,25,7,3,28,75,3,188,28.8,12
180804,2100,0.51,20,6,3,30,72,1.8,194,29.1,12
180804,2200,0.56,19,6,4,39,68,1.8,208,29.4,17
180804,2300,0.54,20,4,3,38,70,2.3,195,28.8,18
180804,2400,0.58,18,3,1,35,74,2.6,195,28.4,15
180805,100,0.48,16,4,3,29,74,3,200,28.3,11
180805,200,0.45,15,9,3,35,76,3,201,28.1,9
180805,300,0.47,14,8,3,32,80,2.4,203,26.9,12
180805,400,-,17,-,-,34,83,1.9,190,26.6,13
180805,500,0.43,-,6,3,20,79,2.4,199,27.3,10
180805,600,0.44,15,4,4,27,81,2,192,26.9,11
180805,700,0.47,10,8,5,31,84,2.2,190,26.9,12
180805,800,0.58,10,6,3,33,81,2.7,195,27.3,15
180805,900,0.39,14,4,4,28,79,2.6,195,27.9,11
180805,1000,0.4,14,7,3,27,75,2.6,202,28.8,11
180805,1100,0.38,18,7,4,36,70,2.8,207,29.3,16
180805,1200,0.43,23,6,4,31,66,3.1,211,29.6,14
180805,1300,0.47,26,4,2,24,66,3.4,197,29.6,10
180805,1400,0.43,26,4,3,20,66,3.8,196,29.8,11
180805,1500,0.41,25,3,5,22,69,3.7,195,29.1,11
180805,1600,0.54,24,5,3,20,72,3.5,194,28.6,9
180805,1700,0.56,26,9,4,15,73,2.9,202,28.2,7
180805,1800,0.53,26,8,4,17,74,2.5,207,28,7
180805,1900,0.69,23,16,5,20,77,2.1,207,27.7,7
180805,2000,0.58,23,9,3,60,78,1.5,199,27.4,47
180805,2100,0.47,19,7,4,25,80,1.5,184,27.1,11
180805,2200,0.63,20,5,3,31,78,1.9,187,27.1,13
180805,2300,0.42,21,3,0,22,77,1.9,186,27.3,11
180805,2400,0.52,18,3,2,19,79,1.8,179,27.3,9
180806,100,0.49,21,3,3,23,76,1.8,178,27.5,10
180806,200,0.44,20,2,3,26,77,2.2,185,27.6,12
180806,300,-,18,-,-,27,80,2.1,166,27.2,13
180806,400,0.51,-,6,5,24,84,1.8,156,26.7,14
180806,500,0.47,15,6,3,28,84,1.6,178,26.9,10
180806,600,0.48,15,11,4,25,78,1.7,205,27.6,13
180806,700,0.57,11,9,4,29,87,1.3,303,26,14
180806,800,0.9,0,22,3,34,91,1,12,25.1,15
180806,900,0.88,0,22,5,23,92,1,102,24.8,13
180806,1000,0.71,4,19,6,41,93,2.1,118,24.9,19
180806,1100,0.68,7,18,5,52,93,1.2,132,25.3,30
180806,1200,0.64,12,13,4,29,89,1.3,153,26.7,13
180806,1300,0.51,16,7,3,32,82,1.6,184,28.2,15
180806,1400,0.44,19,9,4,27,75,2.1,202,28.7,12
180806,1500,0.46,16,7,3,25,77,1.7,219,28.2,10
180806,1600,0.61,14,5,3,26,78,2.3,195,27.9,9
180806,1700,0.39,21,5,3,15,73,2.6,195,28.3,6
180806,1800,0.49,18,10,3,16,76,2.3,196,27.8,5
180806,1900,0.49,18,8,3,17,78,2,191,27.3,5
180806,2000,0.47,19,7,3,32,81,1.9,187,26.9,8
180806,2100,0.49,15,5,4,29,84,2.4,184,26.8,11
180806,2200,0.49,13,5,3,30,86,1.8,185,26.7,11
180806,2300,0.5,11,4,0,24,86,1.4,178,26.9,12
180806,2400,0.6,7,3,1,22,86,1.7,188,26.9,11
180807,100,0.52,8,3,3,25,85,1.9,190,27.1,7
180807,200,-,11,-,-,28,84,1.6,186,27,9
180807,300,0.41,-,2,3,33,84,1.6,188,27,10
180807,400,0.44,11,3,2,38,85,1.2,186,27,11
180807,500,0.43,11,4,2,37,86,1.1,178,26.8,14
180807,600,0.4,7,6,4,39,86,1.3,185,26.5,15
180807,700,0.52,4,12,4,58,84,1.2,184,27,21
