date,time,CO,O3,NO2,SO2 ,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
171216,1700,-,-,-,-,-,-,-,-,-,
171216,1800,-,-,-,-,-,-,-,-,-,
171216,1900,-,-,-,-,-,-,-,-,-,
171216,2000,-,-,-,-,-,-,-,-,-,
171216,2100,-,-,-,-,-,-,-,-,-,
171216,2200,-,-,-,-,-,-,-,-,-,
171216,2300,-,-,-,-,-,-,-,-,-,
171216,2400,-,-,-,-,-,-,-,-,-,
171217,100,-,-,-,-,-,-,-,-,-,
171217,200,-,-,-,-,-,-,-,-,-,
171217,300,-,-,-,-,-,-,-,-,-,
171217,400,-,-,-,-,-,-,-,-,-,
171217,500,-,-,-,-,-,-,-,-,-,
171217,600,-,-,-,-,-,-,-,-,-,
171217,700,-,-,-,-,-,-,-,-,-,
171217,800,-,-,-,-,-,-,-,-,-,
171217,900,-,-,-,-,-,-,-,-,-,
171217,1000,-,-,-,-,-,-,-,-,-,
171217,1100,-,-,-,-,-,-,-,-,-,
171217,1200,-,-,-,-,-,-,-,-,-,
171217,1300,-,-,-,-,-,-,-,-,-,
171217,1400,-,-,-,-,-,-,-,-,-,
171217,1500,-,-,-,-,-,-,-,-,-,
171217,1600,-,-,-,-,-,-,-,-,-,
171217,1700,-,-,-,-,-,-,-,-,-,
171217,1800,-,-,-,-,-,-,-,-,-,
171217,1900,-,-,-,-,-,-,-,-,-,
171217,2000,-,-,-,-,-,-,-,-,-,
171217,2100,-,-,-,-,-,-,-,-,-,
171217,2200,-,-,-,-,-,-,-,-,-,
171217,2300,-,-,-,-,-,-,-,-,-,
171217,2400,-,-,-,-,-,-,-,-,-,
171218,100,-,-,-,-,-,-,-,-,-,
171218,200,-,-,-,-,-,-,-,-,-,
171218,300,-,-,-,-,-,-,-,-,-,
171218,400,-,-,-,-,-,-,-,-,-,
171218,500,-,-,-,-,-,-,-,-,-,
171218,600,-,-,-,-,-,-,-,-,-,
171218,700,-,-,-,-,-,-,-,-,-,
171218,800,-,-,-,-,-,-,-,-,-,
171218,900,-,-,-,-,-,-,-,-,-,
171218,1000,-,-,-,-,-,-,-,-,-,
171218,1100,-,-,-,-,-,-,-,-,-,
171218,1200,-,-,-,-,-,-,-,-,-,
171218,1300,-,-,-,-,-,-,-,-,-,
171218,1400,-,-,-,-,-,-,-,-,-,
171218,1500,-,-,-,-,-,-,-,-,-,
171218,1600,-,-,-,-,-,-,-,-,-,
171218,1700,-,-,-,-,-,-,-,-,-,
171218,1800,-,-,-,-,-,-,-,-,-,
171218,1900,-,-,-,-,-,-,-,-,-,
171218,2000,-,-,-,-,-,-,-,-,-,
171218,2100,-,-,-,-,-,-,-,-,-,
171218,2200,-,-,-,-,-,-,-,-,-,
171218,2300,-,-,-,-,-,-,-,-,-,
171218,2400,-,-,-,-,-,-,-,-,-,
171219,100,-,-,-,-,-,-,-,-,-,
171219,200,-,-,-,-,-,-,-,-,-,
171219,300,-,-,-,-,-,-,-,-,-,
171219,400,-,-,-,-,-,-,-,-,-,
171219,500,-,-,-,-,-,-,-,-,-,
171219,600,-,-,-,-,-,-,-,-,-,
171219,700,-,-,-,-,-,-,-,-,-,
171219,800,-,-,-,-,-,-,-,-,-,
171219,900,-,-,-,-,-,-,-,-,-,
171219,1000,-,-,-,-,-,-,-,-,-,
171219,1100,-,-,-,-,-,-,-,-,-,
171219,1200,-,-,-,-,-,-,-,-,-,
171219,1300,-,-,-,-,-,-,-,-,-,
171219,1400,-,-,-,-,-,-,-,-,-,
171219,1500,-,-,-,-,-,-,-,-,-,
171219,1600,-,-,-,-,-,-,-,-,-,
171219,1700,-,-,-,-,-,-,-,-,-,
171219,1800,-,-,-,-,-,-,-,-,-,
171219,1900,-,-,-,-,-,-,-,-,-,
171219,2000,-,-,-,-,-,-,-,-,-,
171219,2100,-,-,-,-,-,-,-,-,-,
171219,2200,-,-,-,-,-,-,-,-,-,
171219,2300,-,-,-,-,-,-,-,-,-,
171219,2400,-,-,-,-,-,-,-,-,-,
171220,100,-,-,-,-,-,-,-,-,-,
171220,200,-,-,-,-,-,-,-,-,-,
171220,300,-,-,-,-,-,-,-,-,-,
171220,400,-,-,-,-,-,-,-,-,-,
171220,500,-,-,-,-,-,-,-,-,-,
171220,600,-,-,-,-,-,-,-,-,-,
171220,700,-,-,-,-,-,-,-,-,-,
171220,800,-,-,-,-,-,-,-,-,-,
171220,900,-,-,-,-,-,-,-,-,-,
171220,1000,-,-,-,-,-,-,-,-,-,
171220,1100,-,-,-,-,-,-,-,-,-,
171220,1200,-,-,-,-,-,-,-,-,-,
171220,1300,-,-,-,-,-,-,-,-,-,
171220,1400,-,-,-,-,-,-,-,-,-,
171220,1500,-,-,-,-,-,-,-,-,-,
171220,1600,-,-,-,-,-,-,-,-,-,
171220,1700,-,-,-,-,-,-,-,-,-,
171220,1800,-,-,-,-,-,-,-,-,-,
171220,1900,-,-,-,-,-,-,-,-,-,
171220,2000,-,-,-,-,-,-,-,-,-,
171220,2100,-,-,-,-,-,-,-,-,-,
171220,2200,-,-,-,-,-,-,-,-,-,
171220,2300,-,-,-,-,-,-,-,-,-,
171220,2400,-,-,-,-,-,-,-,-,-,
171221,100,-,-,-,-,-,-,-,-,-,
171221,200,-,-,-,-,-,-,-,-,-,
171221,300,-,-,-,-,-,-,-,-,-,
171221,400,-,-,-,-,-,-,-,-,-,
171221,500,-,-,-,-,-,-,-,-,-,
171221,600,-,-,-,-,-,-,-,-,-,
171221,700,-,-,-,-,-,-,-,-,-,
171221,800,-,-,-,-,-,-,-,-,-,
171221,900,-,-,-,-,-,-,-,-,-,
171221,1000,-,-,-,-,-,-,-,-,-,
171221,1100,-,-,-,-,-,-,-,-,-,
171221,1200,-,-,-,-,-,-,-,-,-,
171221,1300,-,-,-,-,-,-,-,-,-,
171221,1400,-,-,-,-,-,-,-,-,-,
171221,1500,-,-,-,-,-,-,-,-,-,
171221,1600,-,-,-,-,-,-,-,-,-,
171221,1700,-,-,-,-,-,-,-,-,-,
171221,1800,-,-,-,-,-,-,-,-,-,
171221,1900,-,-,-,-,-,-,-,-,-,
171221,2000,-,-,-,-,-,-,-,-,-,
171221,2100,-,-,-,-,-,-,-,-,-,
171221,2200,-,-,-,-,-,-,-,-,-,
171221,2300,-,-,-,-,-,-,-,-,-,
171221,2400,-,-,-,-,-,-,-,-,-,
171222,100,-,-,-,-,-,-,-,-,-,
171222,200,-,-,-,-,-,-,-,-,-,
171222,300,-,-,-,-,-,-,-,-,-,
171222,400,-,-,-,-,-,-,-,-,-,
171222,500,-,-,-,-,-,-,-,-,-,
171222,600,-,-,-,-,-,-,-,-,-,
171222,700,-,-,-,-,-,-,-,-,-,
171222,800,-,-,-,-,-,-,-,-,-,
171222,900,-,-,-,-,-,-,-,-,-,
171222,1000,-,-,-,-,-,-,-,-,-,
171222,1100,-,-,-,-,-,-,-,-,-,
171222,1200,-,-,-,-,-,-,-,-,-,
171222,1300,-,-,-,-,-,-,-,-,-,
171222,1400,-,-,-,-,-,-,-,-,-,
171222,1500,-,-,-,-,-,-,-,-,-,
171222,1600,-,-,-,-,-,-,-,-,-,
171222,1700,-,-,-,-,-,-,-,-,-,
171222,1800,-,-,-,-,-,-,-,-,-,
171222,1900,-,-,-,-,-,-,-,-,-,
171222,2000,-,-,-,-,-,-,-,-,-,
171222,2100,-,-,-,-,-,-,-,-,-,
171222,2200,-,-,-,-,-,-,-,-,-,
171222,2300,-,-,-,-,-,-,-,-,-,
171222,2400,-,-,-,-,-,-,-,-,-,
171223,100,-,-,-,-,-,-,-,-,-,
171223,200,-,-,-,-,-,-,-,-,-,
171223,300,-,-,-,-,-,-,-,-,-,
171223,400,-,-,-,-,-,-,-,-,-,
171223,500,-,-,-,-,-,-,-,-,-,
171223,600,-,-,-,-,-,-,-,-,-,
171223,700,-,-,-,-,-,-,-,-,-,
171223,800,-,-,-,-,-,-,-,-,-,
171223,900,-,-,-,-,-,-,-,-,-,
171223,1000,-,-,-,-,-,-,-,-,-,
171223,1100,-,-,-,-,-,-,-,-,-,
171223,1200,-,-,-,-,-,-,-,-,-,
171223,1300,-,-,-,-,-,-,-,-,-,
171223,1400,-,-,-,-,-,-,-,-,-,
171223,1500,-,-,-,-,-,-,-,-,-,
171223,1600,-,-,-,-,-,-,-,-,-,
171223,1700,-,-,-,-,-,-,-,-,-,
171223,1800,-,-,-,-,-,-,-,-,-,
171223,1900,-,-,-,-,-,-,-,-,-,
171223,2000,-,-,-,-,-,-,-,-,-,
171223,2100,-,-,-,-,-,-,-,-,-,
171223,2200,-,-,-,-,-,-,-,-,-,
171223,2300,-,-,-,-,-,-,-,-,-,
171223,2400,-,-,-,-,-,-,-,-,-,
171224,100,-,-,-,-,-,-,-,-,-,
171224,200,-,-,-,-,-,-,-,-,-,
171224,300,-,-,-,-,-,-,-,-,-,
171224,400,-,-,-,-,-,-,-,-,-,
171224,500,-,-,-,-,-,-,-,-,-,
171224,600,-,-,-,-,-,-,-,-,-,
171224,700,-,-,-,-,-,-,-,-,-,
171224,800,-,-,-,-,-,-,-,-,-,
171224,900,-,-,-,-,-,-,-,-,-,
171224,1000,-,-,-,-,-,-,-,-,-,
171224,1100,-,-,-,-,-,-,-,-,-,
171224,1200,-,-,-,-,-,-,-,-,-,
171224,1300,-,-,-,-,-,-,-,-,-,
171224,1400,-,-,-,-,-,-,-,-,-,
171224,1500,-,-,-,-,-,-,-,-,-,
171224,1600,-,-,-,-,-,-,-,-,-,
171224,1700,-,-,-,-,-,-,-,-,-,
171224,1800,-,-,-,-,-,-,-,-,-,
171224,1900,-,-,-,-,-,-,-,-,-,
171224,2000,-,-,-,-,-,-,-,-,-,
171224,2100,-,-,-,-,-,-,-,-,-,
171224,2200,-,-,-,-,-,-,-,-,-,
171224,2300,-,-,-,-,-,-,-,-,-,
171224,2400,-,-,-,-,-,-,-,-,-,
171225,100,-,-,-,-,-,-,-,-,-,
171225,200,-,-,-,-,-,-,-,-,-,
171225,300,-,-,-,-,-,-,-,-,-,
171225,400,-,-,-,-,-,-,-,-,-,
171225,500,-,-,-,-,-,-,-,-,-,
171225,600,-,-,-,-,-,-,-,-,-,
171225,700,-,-,-,-,-,-,-,-,-,
171225,800,-,-,-,-,-,-,-,-,-,
171225,900,-,-,-,-,-,-,-,-,-,
171225,1000,-,-,-,-,-,-,-,-,-,
171225,1100,-,-,-,-,-,-,-,-,-,
171225,1200,-,-,-,-,-,-,-,-,-,
171225,1300,-,-,-,-,-,-,-,-,-,
171225,1400,-,-,-,-,-,-,-,-,-,
171225,1500,-,-,-,-,-,-,-,-,-,
171225,1600,-,-,-,-,-,-,-,-,-,
171225,1700,-,-,-,-,-,-,-,-,-,
171225,1800,-,-,-,-,-,-,-,-,-,
171225,1900,-,-,-,-,-,-,-,-,-,
171225,2000,-,-,-,-,-,-,-,-,-,
171225,2100,-,-,-,-,-,-,-,-,-,
171225,2200,-,-,-,-,-,-,-,-,-,
171225,2300,-,-,-,-,-,-,-,-,-,
171225,2400,-,-,-,-,-,-,-,-,-,
171226,100,-,-,-,-,-,-,-,-,-,
171226,200,-,-,-,-,-,-,-,-,-,
171226,300,-,-,-,-,-,-,-,-,-,
171226,400,-,-,-,-,-,-,-,-,-,
171226,500,-,-,-,-,-,-,-,-,-,
171226,600,-,-,-,-,-,-,-,-,-,
171226,700,-,-,-,-,-,-,-,-,-,
171226,800,-,-,-,-,-,-,-,-,-,
171226,900,-,-,-,-,-,-,-,-,-,
171226,1000,-,-,-,-,-,-,-,-,-,
171226,1100,-,-,-,-,-,-,-,-,-,
171226,1200,-,-,-,-,-,-,-,-,-,
171226,1300,-,-,-,-,-,-,-,-,-,
171226,1400,-,-,-,-,-,-,-,-,-,
171226,1500,-,-,-,-,-,-,-,-,-,
171226,1600,-,-,-,-,-,-,-,-,-,
171226,1700,-,-,-,-,-,-,-,-,-,
171226,1800,-,-,-,-,-,-,-,-,-,
171226,1900,-,-,-,-,-,-,-,-,-,
171226,2000,-,-,-,-,-,-,-,-,-,
171226,2100,-,-,-,-,-,-,-,-,-,
171226,2200,-,-,-,-,-,-,-,-,-,
171226,2300,-,-,-,-,-,-,-,-,-,
171226,2400,-,-,-,-,-,-,-,-,-,
171227,100,-,-,-,-,-,-,-,-,-,
171227,200,-,-,-,-,-,-,-,-,-,
171227,300,-,-,-,-,-,-,-,-,-,
171227,400,-,-,-,-,-,-,-,-,-,
171227,500,-,-,-,-,-,-,-,-,-,
171227,600,-,-,-,-,-,-,-,-,-,
171227,700,-,-,-,-,-,-,-,-,-,
171227,800,-,-,-,-,-,-,-,-,-,
171227,900,-,-,-,-,-,-,-,-,-,
171227,1000,-,-,-,-,-,-,-,-,-,
171227,1100,-,-,-,-,-,-,-,-,-,
171227,1200,-,-,-,-,-,-,-,-,-,
171227,1300,-,-,-,-,-,-,-,-,-,
171227,1400,-,-,-,-,-,-,-,-,-,
171227,1500,-,-,-,-,-,-,-,-,-,
171227,1600,-,-,-,-,-,-,-,-,-,
171227,1700,-,-,-,-,-,-,-,-,-,
171227,1800,-,-,-,-,-,-,-,-,-,
171227,1900,-,-,-,-,-,-,-,-,-,
171227,2000,-,-,-,-,-,-,-,-,-,
171227,2100,-,-,-,-,-,-,-,-,-,
171227,2200,-,-,-,-,-,-,-,-,-,
171227,2300,-,-,-,-,-,-,-,-,-,
171227,2400,-,-,-,-,-,-,-,-,-,
171228,100,-,-,-,-,-,-,-,-,-,
171228,200,-,-,-,-,-,-,-,-,-,
171228,300,-,-,-,-,-,-,-,-,-,
171228,400,-,-,-,-,-,-,-,-,-,
171228,500,-,-,-,-,-,-,-,-,-,
171228,600,-,-,-,-,-,-,-,-,-,
171228,700,-,-,-,-,-,-,-,-,-,
171228,800,-,-,-,-,-,-,-,-,-,
171228,900,-,-,-,-,-,-,-,-,-,
171228,1000,-,-,-,-,-,-,-,-,-,
171228,1100,-,-,-,-,-,-,-,-,-,
171228,1200,-,-,-,-,-,-,-,-,-,
171228,1300,-,-,-,-,-,-,-,-,-,
171228,1400,-,-,-,-,-,-,-,-,-,
171228,1500,-,-,-,-,-,-,-,-,-,
171228,1600,-,-,-,-,-,-,-,-,-,
171228,1700,-,-,-,-,-,-,-,-,-,
171228,1800,-,-,-,-,-,-,-,-,-,
171228,1900,-,-,-,-,-,-,-,-,-,
171228,2000,-,-,-,-,-,-,-,-,-,
171228,2100,-,-,-,-,-,-,-,-,-,
171228,2200,-,-,-,-,-,-,-,-,-,
171228,2300,-,-,-,-,-,-,-,-,-,
171228,2400,-,-,-,-,-,-,-,-,-,
171229,100,-,-,-,-,-,-,-,-,-,
171229,200,-,-,-,-,-,-,-,-,-,
171229,300,-,-,-,-,-,-,-,-,-,
171229,400,-,-,-,-,-,-,-,-,-,
171229,500,-,-,-,-,-,-,-,-,-,
171229,600,-,-,-,-,-,-,-,-,-,
171229,700,-,-,-,-,-,-,-,-,-,
171229,800,-,-,-,-,-,-,-,-,-,
171229,900,-,-,-,-,-,-,-,-,-,
171229,1000,-,-,-,-,-,-,-,-,-,
171229,1100,-,-,-,-,-,-,-,-,-,
171229,1200,-,-,-,-,-,-,-,-,-,
171229,1300,-,-,-,-,-,-,-,-,-,
171229,1400,-,-,-,-,-,-,-,-,-,
171229,1500,-,-,-,-,-,-,-,-,-,
171229,1600,-,-,-,-,-,-,-,-,-,
171229,1700,-,-,-,-,-,-,-,-,-,
171229,1800,-,-,-,-,-,-,-,-,-,
171229,1900,-,-,-,-,-,-,-,-,-,
171229,2000,-,-,-,-,-,-,-,-,-,
171229,2100,-,-,-,-,-,-,-,-,-,
171229,2200,-,-,-,-,-,-,-,-,-,
171229,2300,-,-,-,-,-,-,-,-,-,
171229,2400,-,-,-,-,-,-,-,-,-,
171230,100,-,-,-,-,-,-,-,-,-,
171230,200,-,-,-,-,-,-,-,-,-,
171230,300,-,-,-,-,-,-,-,-,-,
171230,400,-,-,-,-,-,-,-,-,-,
171230,500,-,-,-,-,-,-,-,-,-,
171230,600,-,-,-,-,-,-,-,-,-,
171230,700,-,-,-,-,-,-,-,-,-,
171230,800,-,-,-,-,-,-,-,-,-,
171230,900,-,-,-,-,-,-,-,-,-,
171230,1000,-,-,-,-,-,-,-,-,-,
171230,1100,-,-,-,-,-,-,-,-,-,
171230,1200,-,-,-,-,-,-,-,-,-,
171230,1300,-,-,-,-,-,-,-,-,-,
171230,1400,-,-,-,-,-,-,-,-,-,
171230,1500,-,-,-,-,-,-,-,-,-,
171230,1600,-,-,-,-,-,-,-,-,-,
171230,1700,-,-,-,-,-,-,-,-,-,
171230,1800,-,-,-,-,-,-,-,-,-,
171230,1900,-,-,-,-,-,-,-,-,-,
171230,2000,-,-,-,-,-,-,-,-,-,
171230,2100,-,-,-,-,-,-,-,-,-,
171230,2200,-,-,-,-,-,-,-,-,-,
171230,2300,-,-,-,-,-,-,-,-,-,
171230,2400,-,-,-,-,-,-,-,-,-,
171231,100,-,-,-,-,-,-,-,-,-,
171231,200,-,-,-,-,-,-,-,-,-,
171231,300,-,-,-,-,-,-,-,-,-,
171231,400,-,-,-,-,-,-,-,-,-,
171231,500,-,-,-,-,-,-,-,-,-,
171231,600,-,-,-,-,-,-,-,-,-,
171231,700,-,-,-,-,-,-,-,-,-,
171231,800,-,-,-,-,-,-,-,-,-,
171231,900,-,-,-,-,-,-,-,-,-,
171231,1000,-,-,-,-,-,-,-,-,-,
171231,1100,-,-,-,-,-,-,-,-,-,
171231,1200,-,-,-,-,-,-,-,-,-,
171231,1300,-,-,-,-,-,-,-,-,-,
171231,1400,-,-,-,-,-,-,-,-,-,
171231,1500,-,-,-,-,-,-,-,-,-,
171231,1600,-,-,-,-,-,-,-,-,-,
171231,1700,-,-,-,-,-,-,-,-,-,
171231,1800,-,-,-,-,-,-,-,-,-,
171231,1900,-,-,-,-,-,-,-,-,-,
171231,2000,-,-,-,-,-,-,-,-,-,
171231,2100,-,-,-,-,-,-,-,-,-,
171231,2200,-,-,-,-,-,-,-,-,-,
171231,2300,-,-,-,-,-,-,-,-,-,
171231,2400,-,-,-,-,-,-,-,-,-,
180101,100,-,-,-,-,-,-,-,-,-,
180101,200,-,-,-,-,-,-,-,-,-,
180101,300,-,-,-,-,-,-,-,-,-,
180101,400,-,-,-,-,-,-,-,-,-,
180101,500,-,-,-,-,-,-,-,-,-,
180101,600,-,-,-,-,-,-,-,-,-,
180101,700,-,-,-,-,-,-,-,-,-,
180101,800,-,-,-,-,-,-,-,-,-,
180101,900,-,-,-,-,-,-,-,-,-,
180101,1000,-,-,-,-,-,-,-,-,-,
180101,1100,-,-,-,-,-,-,-,-,-,
180101,1200,-,-,-,-,-,-,-,-,-,
180101,1300,-,-,-,-,-,-,-,-,-,
180101,1400,-,-,-,-,-,-,-,-,-,
180101,1500,-,-,-,-,-,-,-,-,-,
180101,1600,-,-,-,-,-,-,-,-,-,
180101,1700,-,-,-,-,-,-,-,-,-,
180101,1800,-,-,-,-,-,-,-,-,-,
180101,1900,-,-,-,-,-,-,-,-,-,
180101,2000,-,-,-,-,-,-,-,-,-,
180101,2100,-,-,-,-,-,-,-,-,-,
180101,2200,-,-,-,-,-,-,-,-,-,
180101,2300,-,-,-,-,-,-,-,-,-,
180101,2400,-,-,-,-,-,-,-,-,-,
180102,100,-,-,-,-,-,-,-,-,-,
180102,200,-,-,-,-,-,-,-,-,-,
180102,300,-,-,-,-,-,-,-,-,-,
180102,400,-,-,-,-,-,-,-,-,-,
180102,500,-,-,-,-,-,-,-,-,-,
180102,600,-,-,-,-,-,-,-,-,-,
180102,700,-,-,-,-,-,-,-,-,-,
180102,800,-,-,-,-,-,-,-,-,-,
180102,900,-,-,-,-,-,-,-,-,-,
180102,1000,-,-,-,-,-,-,-,-,-,
180102,1100,-,-,-,-,-,-,-,-,-,
180102,1200,-,-,-,-,-,-,-,-,-,
180102,1300,-,-,-,-,-,-,-,-,-,
180102,1400,-,-,-,-,-,-,-,-,-,
180102,1500,-,-,-,-,-,-,-,-,-,
180102,1600,-,-,-,-,-,-,-,-,-,
180102,1700,-,-,-,-,-,-,-,-,-,
180102,1800,-,-,-,-,-,-,-,-,-,
180102,1900,-,-,-,-,-,-,-,-,-,
180102,2000,-,-,-,-,-,-,-,-,-,
180102,2100,-,-,-,-,-,-,-,-,-,
180102,2200,-,-,-,-,-,-,-,-,-,
180102,2300,-,-,-,-,-,-,-,-,-,
180102,2400,-,-,-,-,-,-,-,-,-,
180103,100,-,-,-,-,-,-,-,-,-,
180103,200,-,-,-,-,-,-,-,-,-,
180103,300,-,-,-,-,-,-,-,-,-,
180103,400,-,-,-,-,-,-,-,-,-,
180103,500,-,-,-,-,-,-,-,-,-,
180103,600,-,-,-,-,-,-,-,-,-,
180103,700,-,-,-,-,-,-,-,-,-,
180103,800,-,-,-,-,-,-,-,-,-,
180103,900,-,-,-,-,-,-,-,-,-,
180103,1000,-,-,-,-,-,-,-,-,-,
180103,1100,-,-,-,-,-,-,-,-,-,
180103,1200,-,-,-,-,-,-,-,-,-,
180103,1300,-,-,-,-,-,-,-,-,-,
180103,1400,-,-,-,-,-,-,-,-,-,
180103,1500,-,-,-,-,-,-,-,-,-,
180103,1600,-,-,-,-,-,-,-,-,-,
180103,1700,-,-,-,-,-,-,-,-,-,
180103,1800,-,-,-,-,-,-,-,-,-,
180103,1900,-,-,-,-,-,-,-,-,-,
180103,2000,-,-,-,-,-,-,-,-,-,
180103,2100,-,-,-,-,-,-,-,-,-,
180103,2200,-,-,-,-,-,-,-,-,-,
180103,2300,-,-,-,-,-,-,-,-,-,
180103,2400,-,-,-,-,-,-,-,-,-,
180104,100,-,-,-,-,-,-,-,-,-,
180104,200,-,-,-,-,-,-,-,-,-,
180104,300,-,-,-,-,-,-,-,-,-,
180104,400,-,-,-,-,-,-,-,-,-,
180104,500,-,-,-,-,-,-,-,-,-,
180104,600,-,-,-,-,-,-,-,-,-,
180104,700,-,-,-,-,-,-,-,-,-,
180104,800,-,-,-,-,-,-,-,-,-,
180104,900,-,-,-,-,-,-,-,-,-,
180104,1000,-,-,-,-,-,-,-,-,-,
180104,1100,-,-,-,-,-,-,-,-,-,
180104,1200,-,-,-,-,-,-,-,-,-,
180104,1300,-,-,-,-,-,-,-,-,-,
180104,1400,-,-,-,-,-,-,-,-,-,
180104,1500,-,-,-,-,-,-,-,-,-,
180104,1600,-,-,-,-,-,-,-,-,-,
180104,1700,-,-,-,-,-,-,-,-,-,
180104,1800,-,-,-,-,-,-,-,-,-,
180104,1900,-,-,-,-,-,-,-,-,-,
180104,2000,-,-,-,-,-,-,-,-,-,
180104,2100,-,-,-,-,-,-,-,-,-,
180104,2200,-,-,-,-,-,-,-,-,-,
180104,2300,-,-,-,-,-,-,-,-,-,
180104,2400,-,-,-,-,-,-,-,-,-,
180105,100,-,-,-,-,-,-,-,-,-,
180105,200,-,-,-,-,-,-,-,-,-,
180105,300,-,-,-,-,-,-,-,-,-,
180105,400,-,-,-,-,-,-,-,-,-,
180105,500,-,-,-,-,-,-,-,-,-,
180105,600,-,-,-,-,-,-,-,-,-,
180105,700,-,-,-,-,-,-,-,-,-,
180105,800,-,-,-,-,-,-,-,-,-,
180105,900,-,-,-,-,-,-,-,-,-,
180105,1000,-,-,-,-,-,-,-,-,-,
180105,1100,-,-,-,-,-,-,-,-,-,
180105,1200,-,-,-,-,-,-,-,-,-,
180105,1300,-,-,-,-,-,-,-,-,-,
180105,1400,-,-,-,-,-,-,-,-,-,
180105,1500,-,-,-,-,-,-,-,-,-,
180105,1600,-,-,-,-,-,-,-,-,-,
180105,1700,-,-,-,-,-,-,-,-,-,
180105,1800,-,-,-,-,-,-,-,-,-,
180105,1900,-,-,-,-,-,-,-,-,-,
180105,2000,-,-,-,-,-,-,-,-,-,
180105,2100,-,-,-,-,-,-,-,-,-,
180105,2200,-,-,-,-,-,-,-,-,-,
180105,2300,-,-,-,-,-,-,-,-,-,
180105,2400,-,-,-,-,-,-,-,-,-,
180106,100,-,-,-,-,-,-,-,-,-,
180106,200,-,-,-,-,-,-,-,-,-,
180106,300,-,-,-,-,-,-,-,-,-,
180106,400,-,-,-,-,-,-,-,-,-,
180106,500,-,-,-,-,-,-,-,-,-,
180106,600,-,-,-,-,-,-,-,-,-,
180106,700,-,-,-,-,-,-,-,-,-,
180106,800,-,-,-,-,-,-,-,-,-,
180106,900,-,-,-,-,-,-,-,-,-,
180106,1000,-,-,-,-,-,-,-,-,-,
180106,1100,-,-,-,-,-,-,-,-,-,
180106,1200,-,-,-,-,-,-,-,-,-,
180106,1300,-,-,-,-,-,-,-,-,-,
180106,1400,-,-,-,-,-,-,-,-,-,
180106,1500,-,-,-,-,-,-,-,-,-,
180106,1600,-,-,-,-,-,-,-,-,-,
180106,1700,-,-,-,-,-,-,-,-,-,
180106,1800,-,-,-,-,-,-,-,-,-,
180106,1900,-,-,-,-,-,-,-,-,-,
180106,2000,-,-,-,-,-,-,-,-,-,
180106,2100,-,-,-,-,-,-,-,-,-,
180106,2200,-,-,-,-,-,-,-,-,-,
180106,2300,-,-,-,-,-,-,-,-,-,
180106,2400,-,-,-,-,-,-,-,-,-,
180107,100,-,-,-,-,-,-,-,-,-,
180107,200,-,-,-,-,-,-,-,-,-,
180107,300,-,-,-,-,-,-,-,-,-,
180107,400,-,-,-,-,-,-,-,-,-,
180107,500,-,-,-,-,-,-,-,-,-,
180107,600,-,-,-,-,-,-,-,-,-,
180107,700,-,-,-,-,-,-,-,-,-,
180107,800,-,-,-,-,-,-,-,-,-,
180107,900,-,-,-,-,-,-,-,-,-,
180107,1000,-,-,-,-,-,-,-,-,-,
180107,1100,-,-,-,-,-,-,-,-,-,
180107,1200,-,-,-,-,-,-,-,-,-,
180107,1300,-,-,-,-,-,-,-,-,-,
180107,1400,-,-,-,-,-,-,-,-,-,
180107,1500,-,-,-,-,-,-,-,-,-,
180107,1600,-,-,-,-,-,-,-,-,-,
180107,1700,-,-,-,-,-,-,-,-,-,
180107,1800,-,-,-,-,-,-,-,-,-,
180107,1900,-,-,-,-,-,-,-,-,-,
180107,2000,-,-,-,-,-,-,-,-,-,
180107,2100,-,-,-,-,-,-,-,-,-,
180107,2200,-,-,-,-,-,-,-,-,-,
180107,2300,-,-,-,-,-,-,-,-,-,
180107,2400,-,-,-,-,-,-,-,-,-,
180108,100,-,-,-,-,-,-,-,-,-,
180108,200,-,-,-,-,-,-,-,-,-,
180108,300,-,-,-,-,-,-,-,-,-,
180108,400,-,-,-,-,-,-,-,-,-,
180108,500,-,-,-,-,-,-,-,-,-,
180108,600,-,-,-,-,-,-,-,-,-,
180108,700,-,-,-,-,-,-,-,-,-,
180108,800,-,-,-,-,-,-,-,-,-,
180108,900,-,-,-,-,-,-,-,-,-,
180108,1000,-,-,-,-,-,-,-,-,-,
180108,1100,-,-,-,-,-,-,-,-,-,
180108,1200,-,-,-,-,-,-,-,-,-,
180108,1300,-,-,-,-,-,-,-,-,-,
180108,1400,-,-,-,-,-,-,-,-,-,
180108,1500,-,-,-,-,-,-,-,-,-,
180108,1600,-,-,-,-,-,-,-,-,-,
180108,1700,-,-,-,-,-,-,-,-,-,
180108,1800,-,-,-,-,-,-,-,-,-,
180108,1900,-,-,-,-,-,-,-,-,-,
180108,2000,-,-,-,-,-,-,-,-,-,
180108,2100,-,-,-,-,-,-,-,-,-,
180108,2200,-,-,-,-,-,-,-,-,-,
180108,2300,-,-,-,-,-,-,-,-,-,
180108,2400,-,-,-,-,-,-,-,-,-,
180109,100,-,-,-,-,-,-,-,-,-,
180109,200,-,-,-,-,-,-,-,-,-,
180109,300,-,-,-,-,-,-,-,-,-,
180109,400,-,-,-,-,-,-,-,-,-,
180109,500,-,-,-,-,-,-,-,-,-,
180109,600,-,-,-,-,-,-,-,-,-,
